followers_count,friends_count,listed_count,favorites_count,statuses_count,stance,count,word_count,char_count,avg_word,hastags,mentions,number_digit,uppercase,lowercase,publishing_days,membership_years,cnn,colton,pubd_5,pubd_6,pubd_7,pubd_38,pubd_39,memb_1,memb_2,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anger,social,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,bio,drives,affiliation,achieve,power,reward,focuspast,focuspresent,focusfuture,relativ,motion,space,time.1,work,informal,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
2146,3933,54,3230,35701,Weak Agreement,3,20,113,4.7,0,0,0,1,14,7,5,0,1,0,0,1,0,0,0,0,48,66.38,92.75,23.51,99.0,8.0,18.75,81.25,45.83,10.42,6.25,0.0,2.08,4.17,0.0,4.17,2.08,14.58,10.42,6.25,4.17,0.0,27.08,6.25,2.08,2.08,0.0,2.08,6.25,6.25,0.0,0.0,18.75,6.25,12.5,4.17,0.0,2.08,4.17,2.08,6.25,4.17,2.08,2.08,4.17,2.08,0.0,0.0,2.08,4.17,16.67,2.08,12.5,6.25,4.17,6.25,0.0,2.08,18.75,6.25,4.17,4.17,0.0,2.08,2.08
919,1535,2,11642,11809,Weak Disagreement,3,11,100,8.181818181818182,0,0,0,0,9,7,3,0,1,0,0,1,0,0,0,0,20,92.84,30.86,15.86,25.77,20.0,20.0,80.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0,10.0,0.0,5.0,5.0,15.0,0.0,5.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,0.0,20.0,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,10.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0
575,563,1,34938,37033,Neutral,4,13,164,11.692307692307692,0,13,0,0,6,7,6,0,1,0,0,1,0,0,0,0,13,23.17,99.0,1.4,99.0,13.0,46.15,69.23,30.77,15.38,15.38,0.0,15.38,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,15.38,15.38,0.0,0.0,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,0.0,7.69,0.0,0.0,7.69,0.0,7.69,0.0,0.0,7.69,0.0,0.0,38.46,38.46,0.0,0.0,0.0,0.0,0.0
9806,10189,17,19460,23090,Strong Agreement,3,22,148,5.7727272727272725,2,1,0,0,20,7,6,0,1,0,0,1,0,0,0,0,14,92.84,50.0,1.0,25.77,14.0,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
3396,727,10,75436,134160,Strong Agreement,5,15,83,4.928571428571429,0,0,0,0,9,7,2,0,1,0,0,1,0,0,0,1,22,43.68,18.16,31.94,25.77,11.0,31.82,72.73,54.55,9.09,4.55,0.0,0.0,0.0,4.55,4.55,9.09,9.09,9.09,9.09,4.55,9.09,18.18,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,18.18,0.0,4.55,0.0,4.55,4.55,4.55,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,4.55,13.64,4.55,4.55,4.55,0.0,0.0,36.36,18.18,0.0,0.0,0.0,4.55,13.64
5768,5815,1,13409,16980,Strong Agreement,5,17,100,4.9411764705882355,0,0,0,1,15,7,2,0,1,0,0,1,0,0,0,1,14,67.14,76.25,13.15,1.0,14.0,21.43,71.43,28.57,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,7.14,7.14,7.14,0.0,0.0,0.0,7.14,7.14,0.0,7.14,7.14,21.43,0.0,21.43,0.0,7.14,0.0,0.0,7.14,7.14,0.0,0.0,7.14,21.43,14.29,0.0,7.14,0.0,0.0,7.14,0.0,7.14,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,80,1,256,248,Strong Agreement,3,3,11,3.0,0,0,0,0,2,7,1,0,1,0,0,1,0,0,1,0,17,14.53,72.17,6.2,1.0,17.0,17.65,82.35,47.06,11.76,5.88,0.0,0.0,0.0,5.88,5.88,0.0,11.76,5.88,5.88,17.65,5.88,11.76,5.88,0.0,11.76,0.0,0.0,23.53,5.88,17.65,5.88,17.65,0.0,11.76,0.0,5.88,0.0,0.0,0.0,5.88,5.88,0.0,0.0,11.76,0.0,0.0,11.76,0.0,0.0,5.88,0.0,5.88,0.0,5.88,0.0,0.0,0.0,23.53,5.88,11.76,0.0,0.0,5.88,0.0
1614,1980,2,17127,7410,Weak Agreement,3,3,20,6.0,0,0,0,0,2,7,3,0,1,0,0,1,0,0,0,0,3,17.96,50.0,1.0,1.0,3.0,0.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,295,1,8479,879,Strong Agreement,4,3,13,3.6666666666666665,0,0,0,1,2,7,2,0,1,0,0,1,0,0,0,1,3,1.0,99.0,1.0,99.0,3.0,33.33,100.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,33.33,0.0,33.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0
1038,928,3,53290,9092,Strong Agreement,3,22,108,3.9545454545454546,0,0,0,0,17,7,3,0,1,0,0,1,0,0,0,0,3,92.84,50.0,1.0,1.0,3.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,759,14,11265,9780,Strong Agreement,4,1,18,18.0,1,0,0,0,0,7,2,0,1,0,0,1,0,0,0,1,21,28.22,82.96,68.01,25.77,7.0,14.29,80.95,38.1,14.29,4.76,0.0,0.0,4.76,0.0,9.52,0.0,4.76,9.52,9.52,0.0,0.0,19.05,4.76,0.0,4.76,4.76,0.0,9.52,4.76,4.76,4.76,9.52,4.76,14.29,9.52,0.0,4.76,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,19.05,9.52,23.81,9.52,9.52,4.76,0.0,0.0,23.81,9.52,4.76,0.0,4.76,0.0,4.76
540,759,14,11265,9780,Strong Agreement,4,1,18,18.0,1,0,0,0,0,7,2,0,1,0,0,1,0,0,0,1,1,92.84,50.0,1.0,25.77,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
540,759,14,11265,9780,Neutral,3,4,26,5.75,0,1,0,0,4,7,2,0,1,0,0,1,0,0,0,1,21,28.22,82.96,68.01,25.77,7.0,14.29,80.95,38.1,14.29,4.76,0.0,0.0,4.76,0.0,9.52,0.0,4.76,9.52,9.52,0.0,0.0,19.05,4.76,0.0,4.76,4.76,0.0,9.52,4.76,4.76,4.76,9.52,4.76,14.29,9.52,0.0,4.76,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,19.05,9.52,23.81,9.52,9.52,4.76,0.0,0.0,23.81,9.52,4.76,0.0,4.76,0.0,4.76
540,759,14,11265,9780,Neutral,3,4,26,5.75,0,1,0,0,4,7,2,0,1,0,0,1,0,0,0,1,1,92.84,50.0,1.0,25.77,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
480,862,14,910,3247,Strong Agreement,3,27,196,6.296296296296297,4,0,0,0,18,7,6,0,1,0,0,1,0,0,0,0,4,37.39,99.0,1.0,99.0,4.0,25.0,75.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0
202,723,0,6325,6319,Neutral,3,2,22,10.5,0,0,0,0,2,7,2,0,1,0,0,1,0,0,0,1,25,72.8,50.0,1.59,1.0,8.33,36.0,64.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,8.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,20.0,0.0,4.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,8.0,0.0,0.0,20.0
7032,6606,8,18559,11131,Neutral,3,1,6,6.0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,1,0,2,92.84,50.0,1.0,1.0,2.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0
4007,3259,16,14276,19498,Neutral,3,25,139,4.6,0,0,0,2,22,8,4,0,1,0,0,0,0,0,0,0,1,92.84,50.0,1.0,25.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
65,311,0,13,782,Strong Agreement,3,9,48,4.444444444444445,0,0,0,0,5,8,8,0,1,0,0,0,0,0,0,0,25,8.19,88.48,1.59,99.0,12.5,16.0,96.0,56.0,16.0,8.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,20.0,8.0,4.0,0.0,32.0,0.0,0.0,4.0,0.0,4.0,8.0,8.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,16.0,4.0,4.0,4.0,4.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,4.0,0.0,8.0,0.0,0.0
7079,7172,58,39818,70362,Strong Agreement,3,2,18,8.5,0,0,0,0,1,7,2,0,1,0,0,1,0,0,0,1,9,45.11,50.0,4.97,1.0,9.0,11.11,77.78,44.44,11.11,11.11,0.0,0.0,0.0,11.11,0.0,11.11,0.0,11.11,0.0,0.0,11.11,33.33,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,11.11,22.22,0.0,11.11,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,22.22,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,11.11,0.0,0.0,0.0,0.0,0.0
737,98,17,71725,11394,Strong Agreement,6,12,74,4.384615384615385,0,0,0,1,11,7,5,0,1,0,0,1,0,0,0,0,2,92.84,50.0,1.0,25.77,2.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,150.0,0.0,0.0
3971,4696,63,18135,74673,Strong Agreement,3,9,42,3.7777777777777777,0,0,0,0,5,7,4,0,1,0,0,1,0,0,0,0,13,64.27,93.79,1.4,25.77,6.5,0.0,84.62,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,23.08,7.69,0.0,7.69,30.77,7.69,7.69,0.0,0.0,0.0,15.38,7.69,7.69,7.69,23.08,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,15.38,0.0,7.69,0.0,0.0,7.69,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0
295,459,1,3268,3303,Strong Agreement,4,39,213,4.487179487179487,0,1,0,0,30,7,4,0,1,0,0,1,0,0,0,0,9,45.11,98.62,4.97,99.0,3.0,0.0,100.0,44.44,22.22,0.0,0.0,0.0,0.0,0.0,22.22,0.0,11.11,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,22.22,11.11,0.0,11.11,0.0,11.11,0.0,11.11,0.0,0.0,11.11,22.22,11.11,0.0,0.0,11.11,0.0,0.0
175,335,3,1128,4616,Strong Agreement,3,20,120,5.05,1,1,0,0,15,7,3,0,1,0,0,1,0,0,0,0,39,86.39,39.87,46.75,99.0,9.75,12.82,87.18,48.72,12.82,7.69,2.56,0.0,5.13,0.0,5.13,2.56,20.51,5.13,2.56,5.13,2.56,17.95,7.69,2.56,0.0,2.56,0.0,7.69,7.69,0.0,0.0,7.69,7.69,10.26,0.0,2.56,0.0,0.0,2.56,5.13,5.13,2.56,2.56,10.26,0.0,0.0,5.13,5.13,0.0,15.38,0.0,17.95,5.13,10.26,2.56,2.56,2.56,10.26,7.69,0.0,0.0,0.0,0.0,2.56
40735,33909,124,75827,12197,Neutral,3,1,12,12.0,0,1,0,0,1,7,5,0,1,0,0,1,0,0,0,0,20,98.46,30.86,93.3,96.76,20.0,20.0,75.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,5.0,0.0,5.0,0.0,10.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
841,455,7,36451,13305,Strong Agreement,4,11,43,3.0,0,0,0,0,10,7,2,0,1,0,0,1,0,0,0,1,1,92.84,50.0,1.0,25.77,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
585,852,2,8243,9817,Weak Agreement,3,23,122,4.3478260869565215,0,0,0,1,18,7,9,0,1,0,0,1,0,0,0,0,11,92.84,96.52,1.0,99.0,11.0,0.0,81.82,54.55,18.18,9.09,0.0,0.0,9.09,0.0,9.09,9.09,18.18,9.09,0.0,0.0,0.0,18.18,9.09,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,18.18,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,9.09,0.0,0.0,9.09,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0.0,0.0
625,780,1,10944,10925,Strong Agreement,3,13,58,3.5384615384615383,0,0,0,0,11,7,2,0,1,0,0,1,0,0,0,1,23,87.57,50.0,99.0,93.61,11.5,17.39,91.3,52.17,13.04,4.35,0.0,0.0,0.0,4.35,8.7,13.04,13.04,13.04,0.0,0.0,4.35,21.74,4.35,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,8.7,0.0,17.39,8.7,4.35,0.0,4.35,0.0,4.35,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,8.7,8.7,8.7,26.09,4.35,13.04,8.7,0.0,0.0,13.04,8.7,0.0,0.0,0.0,4.35,0.0
2892,2856,6,69065,34881,Strong Agreement,4,11,59,4.9,0,0,0,1,4,7,5,0,1,0,0,1,0,0,0,0,13,64.27,98.93,1.0,99.0,6.5,0.0,100.0,46.15,15.38,7.69,0.0,0.0,7.69,0.0,7.69,15.38,0.0,15.38,0.0,0.0,0.0,23.08,7.69,0.0,7.69,0.0,7.69,15.38,15.38,0.0,0.0,23.08,15.38,15.38,0.0,0.0,7.69,15.38,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,7.69,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.38,7.69,0.0,15.38,7.69,0.0,0.0,7.69,0.0,0.0
1761,2921,7,6736,12255,Strong Agreement,3,4,21,4.5,0,0,0,0,3,7,6,0,1,0,0,1,0,0,0,0,10,77.33,99.0,1.0,99.0,10.0,30.0,60.0,30.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,14,0,7057,1061,Weak Agreement,3,4,18,3.75,0,0,0,0,3,7,2,0,1,0,0,1,0,0,0,1,4,37.39,99.0,1.0,25.77,4.0,0.0,100.0,75.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
754,611,14,5268,5518,Strong Agreement,4,5,21,3.4,0,0,0,5,0,7,1,0,1,0,0,1,0,0,1,0,4,1.0,50.0,1.0,99.0,4.0,0.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
325,119,3,710,4913,Strong Agreement,3,3,17,5.0,0,0,0,0,2,7,1,0,1,0,0,1,0,0,1,0,5,1.0,2.31,99.0,25.77,5.0,0.0,80.0,60.0,40.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0
692,865,0,6351,3189,Strong Agreement,3,44,232,4.295454545454546,0,0,0,3,36,7,2,0,1,0,0,1,0,0,0,1,3,17.96,1.0,99.0,1.0,3.0,33.33,100.0,33.33,33.33,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0
8108,7277,22,74182,70029,Strong Disagreement,3,14,73,4.285714285714286,0,0,0,0,13,14,2,0,1,0,0,0,0,0,0,1,44,62.85,96.52,19.82,3.73,7.33,11.36,95.45,65.91,22.73,11.36,4.55,2.27,0.0,4.55,11.36,6.82,22.73,13.64,4.55,2.27,2.27,22.73,0.0,0.0,4.55,0.0,0.0,2.27,0.0,2.27,0.0,25.0,0.0,9.09,2.27,4.55,0.0,0.0,0.0,2.27,6.82,0.0,0.0,11.36,0.0,0.0,11.36,0.0,2.27,15.91,2.27,6.82,0.0,4.55,2.27,0.0,0.0,18.18,13.64,0.0,0.0,0.0,4.55,0.0
2159,4786,14,83680,51764,Strong Agreement,3,9,61,5.888888888888889,1,0,0,1,7,9,5,0,1,0,0,0,0,0,0,0,14,13.85,99.0,13.15,25.77,14.0,14.29,85.71,64.29,21.43,7.14,0.0,7.14,0.0,0.0,14.29,7.14,7.14,21.43,7.14,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,7.14,21.43,7.14,14.29,7.14,0.0,7.14,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0
2508,4481,4,1672,1901,Strong Agreement,3,3,12,3.3333333333333335,0,0,0,0,2,8,5,0,1,0,0,0,0,0,0,0,9,1.0,99.0,1.0,25.77,4.5,22.22,66.67,55.56,22.22,22.22,0.0,0.0,22.22,0.0,0.0,0.0,0.0,11.11,11.11,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,22.22,0.0,11.11,0.0,0.0,11.11,0.0,0.0,22.22,11.11,0.0,0.0,0.0,0.0,11.11
1018,1482,5,2195,1929,Strong Agreement,3,5,23,3.8,0,0,0,0,4,7,1,0,1,0,0,1,0,0,1,0,3,92.84,99.0,1.0,99.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,178,1,9124,7024,Weak Agreement,5,8,50,5.375,0,0,0,0,7,7,2,0,1,0,0,1,0,0,0,1,5,92.84,97.69,43.37,99.0,5.0,0.0,100.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,2147,0,8051,3010,Strong Agreement,3,5,21,3.4,0,0,0,0,4,7,2,0,1,0,0,1,0,0,0,1,9,1.0,86.68,58.07,99.0,9.0,22.22,100.0,66.67,44.44,22.22,11.11,0.0,11.11,0.0,22.22,0.0,11.11,33.33,0.0,0.0,0.0,55.56,22.22,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,22.22,11.11,22.22,11.11,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,11.11,11.11,0.0,11.11,0.0,0.0,0.0,55.56,22.22,0.0,11.11,0.0,22.22,0.0
414,483,0,10257,7917,Strong Agreement,3,40,198,3.975,0,0,0,0,37,7,3,0,1,0,0,1,0,0,0,0,5,8.19,97.69,1.0,99.0,5.0,0.0,100.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
414,483,0,10257,7917,Strong Agreement,3,40,198,3.975,0,0,0,0,37,7,3,0,1,0,0,1,0,0,0,0,40,58.47,99.0,7.84,99.0,13.33,5.0,87.5,55.0,20.0,15.0,0.0,7.5,0.0,0.0,5.0,5.0,15.0,7.5,5.0,5.0,0.0,20.0,5.0,2.5,5.0,0.0,0.0,7.5,7.5,0.0,0.0,25.0,2.5,5.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,17.5,7.5,0.0,0.0,7.5,5.0,12.5,2.5,15.0,0.0,5.0,12.5,0.0,0.0,20.0,2.5,0.0,0.0,15.0,0.0,0.0
