stance,scaled_followers,scaled_friends,influence,weighted_influence,cluster,clustering_coeff,degree_centrality,closeness_centrality,cycle,triangles,avg_neighbor,majority_neighbor,repliers_cluster_coeff,repliers_closeness,repliers_clique_num,repliers_pagerank,repliers_degree_centrality,connected_to_Trump,connected_to_TheDailyShow
Strong Agreement,9.928175852814793e-05,0.0008484833360368342,0.4705882352941176,4.6720827542657847e-05,2.0,0.007326732673267326,8.897573076824818e-05,0.3569140106934712,1.0,37.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Strong Agreement,0.007014876751004452,0.037607776100220855,0.7501658925016589,0.005262321278706393,1.0,0.0009044065711522976,0.0032744830818374105,0.3733892608400347,1.0,6246.0,0.6666666666666666,2.0,0.25,0.2502110026578862,4.0,0.0008479897822184735,0.009988901220865706,1.0,0.0
Strong Agreement,0.00014892263779222188,0.0020213867711465754,0.2962962962962963,4.412522601251018e-05,3.0,0.0015227653418608193,0.00017530861804833055,0.3589580038789485,1.0,30.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,0.0,0.0
Strong Agreement,0.00033507593503249924,0.003007124764483486,0.4481327800829876,0.00015015851030502042,2.0,0.0024925368808509404,0.00032771259253255766,0.3678101143063955,1.0,172.0,1.0,-999.0,1.0,0.2372632558805628,3.0,0.00040537803344817643,0.002219755826859045,1.0,0.0
Strong Agreement,0.00340970789445108,0.011130104937424357,1.2320627802690582,0.004200974188342754,1.0,0.0032400061635078693,0.0016156583190986848,0.3746927132612058,1.0,5446.0,0.5,-999.0,0.37777777777777777,0.2569488535300418,5.0,0.0008773210470445943,0.011098779134295227,1.0,0.0
Neutral,0.0003009478305384484,0.002196074516801218,0.5511363636363636,0.00016586329296721302,2.0,0.002389705882352941,0.00022552264432348053,0.33077992615509005,1.0,78.0,0.0,0.0,0.0,0.21280754957822634,2.0,0.00030519643062211965,0.0011098779134295226,1.0,0.0
Neutral,0.027134945627724432,0.04943663202026378,2.2074709742554264,0.05989960486120088,3.0,5.8485584372224335e-06,0.01022604240354282,0.3383135427893548,1.0,394.0,1.0,2.0,0.3333333333333333,0.2059788359103136,3.0,0.0005327055978533214,0.00443951165371809,0.0,1.0
Weak Agreement,0.0012037913221537935,0.0076363500243315065,0.6339869281045751,0.0007631879624112285,2.0,0.0014722735751988825,0.0006096158979369082,0.36932510384130346,1.0,352.0,0.5,-999.0,0.0,0.23427188105526045,2.0,0.00043069860896534617,0.002219755826859045,1.0,0.0
Neutral,3.4128104494050846e-05,0.0012976803962916287,0.10576923076923077,3.609703359947686e-06,2.0,0.0,9.602331340335696e-05,0.3260456743957415,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.000822177062811225,0.0035561433936837908,0.9298245614035088,0.0007644804268244724,2.0,0.0028480440730146266,0.0004994974192633338,0.3384456898182369,1.0,457.0,0.0,0.0,1.0,0.2247280233929201,4.0,0.00041640110541602985,0.0033296337402885685,1.0,0.0
Weak Agreement,0.0017622512138746253,0.0100819784634965,0.7029702970297029,0.0012388102592584002,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,4.0333214402060086e-05,0.0018217436332555559,0.08904109589041095,3.591313611142337e-06,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.0018398150877247405,0.018354690989855642,0.40312712440516657,0.0007416793657517143,2.0,0.0004258037044922291,0.0018808236157446519,0.3742253844368987,1.0,970.0,0.0,-999.0,0.06666666666666668,0.23806319942702456,3.0,0.001066322957441358,0.006659267480577137,1.0,0.0
Strong Agreement,0.00047469090796270735,0.0012228142195824965,1.5612244897959184,0.000741099070594839,2.0,0.004546208727393397,0.00021671316602959456,0.361406144594969,1.0,137.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Neutral,0.0018180972030467086,0.014499082889335312,0.504302925989673,0.0009168717392300957,2.0,0.0005341068382564051,0.0012130651610680965,0.3740960037248167,1.0,506.0,0.0,-999.0,1.0,0.2441547197443136,3.0,0.0003968703308122732,0.002219755826859045,1.0,0.0
Strong Agreement,0.02028760684423624,0.08127971251388144,1.0038378876266505,0.02036546839951807,4.0,0.0015117863700175108,0.01557691951924915,0.3930914996071777,1.0,236319.0,0.8421052631578947,2.0,0.216140350877193,0.28914637571685303,9.0,0.00514379450545195,0.08435072142064373,1.0,0.0
Neutral,9.307664862013868e-05,0.0023458068702194826,0.1595744680851064,1.4852656694702978e-05,0.0,0.0,0.00019468947029487968,0.3326696955280505,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.00028853761072243,0.005352931634702969,0.2167832167832168,6.255011141535194e-05,2.0,0.0002126528442317916,0.000436069175547355,0.3327922005115917,1.0,26.0,0.0,-999.0,0.0,0.0011098779134295226,2.0,0.0015980819679319394,0.0011098779134295226,1.0,1.0
Strong Agreement,0.03655740502303647,0.07868435172129819,1.8685379004123053,0.06830889682626684,1.0,0.0006182622492634689,0.01095987194542352,0.354625947400362,1.0,47843.0,0.8125,2.0,0.2056451612903226,0.2523572013940511,7.0,0.002431192534847735,0.03551609322974473,1.0,0.0
Strong Agreement,0.005497727378496192,0.022434897620503352,0.985539488320356,0.005418227427527949,1.0,0.003247641038550682,0.0020719892947219775,0.38149271246733424,1.0,8979.0,0.8125,2.0,0.325,0.26665236008329113,5.0,0.0013268825287207876,0.01775804661487236,1.0,0.0
Strong Agreement,0.020774707972014955,0.08338844315785532,1.0019452341762682,0.020815119643964108,4.0,0.003986629221667883,0.006329610154157061,0.389025354048688,1.0,102889.0,0.8260869565217391,2.0,0.32657004830917874,0.2790891104745276,11.0,0.00305059667806262,0.05105438401775805,1.0,0.0
Neutral,0.052489024711850206,0.23161099534581936,0.911431957763172,0.04784017455420116,4.0,0.0016780561737971542,0.021854553751472286,0.4070857306804584,1.0,516348.0,1.0444444444444445,2.0,0.2017689331122167,0.31606779297249554,12.0,0.008723498303453222,0.14983351831298558,1.0,0.0
Neutral,0.02655787040627957,0.10334027925083912,1.0335667713112775,0.0274493323687217,1.0,0.0013068973817034087,0.008786573650321854,0.3982358701141301,1.0,64999.0,0.9714285714285714,2.0,0.3243697478991597,0.274318356449322,8.0,0.00252351250553913,0.038845726970033294,1.0,0.0
Strong Agreement,0.0171819493352776,0.010057023071260123,6.870967741935482,0.1180566196262622,2.0,0.0006360752096617246,0.0053755436549292115,0.3852000546854815,1.0,11840.0,0.9285714285714286,2.0,0.4395604395604396,0.26248901468422114,7.0,0.0012036664494003155,0.01553829078801332,1.0,0.0
Neutral,0.0004777934629167119,0.006226370362976181,0.30861723446893785,0.00014745529717269265,2.0,0.0010344071882533422,0.0005955207326666908,0.3686105173748565,1.0,236.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Strong Agreement,0.03145990723360687,0.13752916661467626,0.9199782253674468,0.028942429626998164,4.0,0.0015183636440184213,0.015820942067989792,0.4020752912448232,1.0,244842.0,1.0144927536231885,2.0,0.3052003410059676,0.2905742590537263,12.0,0.0044812720990446645,0.07658157602663708,1.0,0.0
Strong Agreement,0.01385911297953865,0.029110465043734324,1.9147021003000428,0.02653607273021824,1.0,0.0014096222895649301,0.004708666148082043,0.3820856166947154,1.0,20132.0,0.8571428571428571,2.0,0.2619047619047619,0.2638622755981147,7.0,0.0017192571426393251,0.02330743618201998,1.0,0.0
Strong Agreement,0.0014457906085661542,0.0029696916761289198,1.9579831932773109,0.002830833712570705,3.0,0.0,2.6428434881657873e-06,0.284242219033432,1.0,0.0,0.6666666666666666,-999.0,0.0,0.19208254883040124,2.0,0.0004861425857231496,0.0033296337402885685,0.0,0.0
Weak Agreement,0.001011432915005507,0.006912643649476561,0.5884476534296029,0.0005951753254364536,2.0,0.0004204932411515839,0.0007761150376913527,0.33257027534022904,1.0,163.0,0.0,-999.0,0.0,0.1868966250663195,2.0,0.00031664775324691935,0.0011098779134295226,1.0,0.0
Neutral,0.013750523556148487,0.06235104750258912,0.8869321592955773,0.01219578154909948,1.0,0.002612842434973961,0.004671666339247722,0.3814595068017349,1.0,36732.0,0.9411764705882352,2.0,0.2335115864527629,0.2682733470746789,7.0,0.0024138579094471154,0.03773584905660377,1.0,0.0
Strong Agreement,0.005960008066642882,0.04324769474564217,0.5542412002308136,0.003303282024241481,3.0,0.3939393939393939,1.057137395266315e-05,0.3397684868893881,1.0,26.0,0.75,0.0,0.3939393939393939,0.2672579294097483,5.0,0.001033995583714759,0.013318534961154274,0.0,0.0
Strong Agreement,0.0014923289328762233,0.005901950263903273,1.0169133192389006,0.001517569168527407,1.0,0.0030519639791162967,0.0006659965590177784,0.3374858922054443,1.0,871.0,1.3333333333333333,2.0,0.3333333333333333,0.22602287115894845,3.0,0.0004295982392375174,0.0033296337402885685,1.0,0.0
Strong Agreement,0.012435040255650528,0.05142058570305578,0.9725794710021841,0.012094064873731452,4.0,0.003941063837145653,0.003712314153043543,0.3834806579187856,1.0,34984.0,0.9230769230769232,2.0,0.3230769230769231,0.26505084440711524,8.0,0.0018436505460656075,0.028856825749167588,1.0,0.0
Strong Agreement,0.0012720475311418953,0.003568621089801979,1.4335664335664335,0.0018235646425460734,2.0,0.0015629989411942654,0.0005268068019743801,0.3320951475632013,1.0,279.0,2.0,2.0,0.0,0.19657445698790504,2.0,0.0003647387601858665,0.002219755826859045,1.0,0.0
Strong Agreement,0.013874625754308673,0.062163882060816286,0.8976314733038941,0.012454300757380243,4.0,0.003582557934858239,0.005642470847233956,0.35804119562140924,1.0,73474.0,0.8888888888888888,2.0,0.3428571428571429,0.2672579294097483,9.0,0.002508662216914221,0.039955604883462816,1.0,0.0
Strong Agreement,0.010157764919411135,0.0268145689579876,1.5234993020009306,0.015475347764612403,1.0,0.0017653777265079684,0.003295625829742737,0.3813504431599661,1.0,12350.0,1.5,2.0,0.3939393939393939,0.2632719796795507,5.0,0.0010515634387975473,0.013318534961154274,1.0,0.0
Neutral,2.482043963203698e-05,0.0006363625020276258,0.1568627450980392,3.893402295221488e-06,2.0,0.014411027568922303,5.0214026275149954e-05,0.32772055801548783,1.0,23.0,0.0,0.0,0.0,0.19756447943496225,2.0,0.00030621938679364046,0.0011098779134295226,1.0,0.0
Strong Agreement,0.001219304096923817,0.003668442658747489,1.336734693877551,0.0016298860887451019,2.0,0.0020546721457923886,0.0005109497410453857,0.3295171665515725,1.0,345.0,2.0,2.0,1.0,0.20014043353190333,3.0,0.0003719600724142886,0.002219755826859045,1.0,0.0
Strong Agreement,0.005168856553371701,0.025229901550977627,0.8239366963402571,0.0042588105924417675,3.0,0.4090909090909091,1.057137395266315e-05,0.31362003585321385,1.0,27.0,1.1666666666666667,2.0,0.4090909090909091,0.24297847539592396,6.0,0.0009644312838363564,0.013318534961154274,0.0,0.0
Strong Agreement,0.01710748801638149,0.06860237325780168,1.0029101491451438,0.01715727335800792,4.0,0.0025279813362016203,0.009255237895556587,0.3960808183061642,1.0,139501.0,0.86,2.0,0.3730612244897959,0.2861002631687824,12.0,0.0033225145371935496,0.05549389567147614,1.0,0.0
Strong Disagreement,0.031211702837286505,0.021923312079657614,5.7256687535572,0.17870787168076396,3.0,9.632435724642762e-08,0.009833139671635507,0.33153933296638644,1.0,6.0,2.0,2.0,0.0,0.17255509518586384,2.0,0.0003908483439530292,0.0011098779134295226,0.0,0.0
Weak Agreement,0.0109396087678203,0.06210149358022535,0.7084589109905566,0.007750263314312714,1.0,0.0028566367213729827,0.004980879027363121,0.3904712240689405,1.0,45652.0,1.0714285714285714,2.0,0.3703703703703704,0.2715751728848288,9.0,0.0020476870169151367,0.03107658157602664,1.0,1.0
Strong Disagreement,0.0038875013573677923,0.06190185044233432,0.2525700463616206,0.0009818663980612464,3.0,0.0,0.00456771449537987,0.3340732535849498,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Weak Agreement,0.020340350278454305,0.08164156570130891,1.0019868561821794,0.020380763629152747,4.0,0.0016938010410603756,0.008420980301125588,0.3892016985107025,1.0,77377.0,0.8461538461538461,2.0,0.3144399460188934,0.2745316677684895,10.0,0.003029692609851963,0.04328523862375139,1.0,0.0
Neutral,0.07711090082683089,0.026664836604569333,11.630322882545626,0.8968246743799977,3.0,0.00024508477220056213,0.021429936897706985,0.3633708007666845,1.0,72512.0,0.75,2.0,0.1384180790960452,0.2601678148491359,7.0,0.004626056329868586,0.06659267480577137,1.0,0.0
Strong Agreement,0.013750523556148487,0.061752118088916064,0.8955344514043241,0.012314067569377671,1.0,0.001291257189559797,0.006088230448904585,0.3827898052381713,1.0,30832.0,0.8235294117647058,2.0,0.22103386809269165,0.26746039753808903,6.0,0.0026279653462984373,0.03773584905660377,1.0,0.0
Weak Agreement,0.001380636954532057,0.0005365409330821159,10.348837209302326,0.014287987087599197,2.0,0.004907447266465777,0.0004457596016706295,0.3357831691867733,1.0,627.0,1.2,2.0,0.3,0.2294007308318892,3.0,0.0005567207300948097,0.005549389567147614,1.0,0.0
Strong Agreement,0.0008035617330871972,0.0037932196199293774,0.8519736842105263,0.000684613450228895,2.0,0.0010256000426223397,0.0003418077578027752,0.32950367893653376,1.0,77.0,-1.0,-1.0,0.0,0.18359216055656646,2.0,0.0003166474482922491,0.0011098779134295226,1.0,0.0
Neutral,0.0018460201976327503,0.012827071609498022,0.5787937743190662,0.001068464997657088,1.0,0.0016071534316338012,0.0011452321782051745,0.3706858548808059,1.0,1357.0,1.3333333333333333,2.0,0.6666666666666666,0.2388685553114191,3.0,0.0004639795540084772,0.0033296337402885685,1.0,0.0
Strong Disagreement,0.0012627398662798815,0.0007486617670913242,6.783333333333332,0.008565585426265196,3.0,0.0,0.000582306515225862,0.3189287458550096,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.009633433132184354,0.062388480590943686,0.621,0.005982361975086484,1.0,0.0006933785442580037,0.004698975721958771,0.3833435049318985,1.0,9862.0,0.6666666666666666,0.0,0.5555555555555556,0.2571359976331227,6.0,0.0008380113882341193,0.009988901220865706,1.0,0.0
Neutral,0.020920528054853168,0.0835381755112736,1.0071695294996266,0.02107051839789021,4.0,0.0029634558024770057,0.008090624865104864,0.3941466362555736,1.0,124964.0,0.96,2.0,0.3469387755102041,0.2863322990675405,11.0,0.003343869751280485,0.05549389567147614,1.0,0.0
Strong Agreement,0.0016195336859904134,0.0055650524687121785,1.1704035874439462,0.001895508036069497,2.0,0.006382978723404255,0.0007047582635108766,0.37733551536633175,1.0,2040.0,0.42857142857142855,-999.0,0.6666666666666666,0.2590225420031383,5.0,0.0007202973954405357,0.00776914539400666,1.0,0.0
Weak Agreement,0.0061430588089291535,0.036097974869920016,0.6844106463878327,0.004204374850217671,1.0,0.0015838419064225515,0.002868366132489268,0.34841131065954345,1.0,8393.0,0.8,2.0,0.2095238095238096,0.2431458159437173,5.0,0.0013696750235111428,0.016648168701442843,1.0,0.0
Neutral,0.007697438840885469,0.024393895911058984,1.2690537084398976,0.009768463306515013,1.0,0.002665079799287134,0.003263030760055359,0.3761548249086541,1.0,18277.0,0.8333333333333334,2.0,0.32679738562091504,0.2617106929208877,6.0,0.0013697789541619757,0.019977802441731408,1.0,0.0
Strong Disagreement,0.0004529730232846749,0.004529403690902512,0.4022038567493113,0.00018218749696849185,0.0,0.0,0.0004052360015187541,0.3325458192864582,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Neutral,6.515365403409708e-05,0.001472368141946271,0.17796610169491525,1.1595141819627444e-05,3.0,0.0,0.00012509459177318058,0.33042643703232466,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Disagreement,0.0018025844282766853,0.01146700273261545,0.6322089227421109,0.0011396099595525073,0.0,0.0,0.0012209936915325939,0.3335235431686067,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Strong Disagreement,0.0014706110481981912,0.01365059955329848,0.43327239488117003,0.0006371751707915381,3.0,0.0,0.0013319931180355569,0.33355147580700106,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Disagreement,0.009354203186323936,0.035037370699873976,1.0737179487179491,0.010043775857110636,3.0,3.439935560375135e-05,0.003359054073458716,0.3342121453088767,1.0,250.0,0.0,-999.0,0.0,0.16143014391873686,2.0,0.00036374445529816353,0.0011098779134295226,0.0,0.0
Strong Agreement,0.030209577587143013,0.11438304031543615,1.0621795571070145,0.03208799574190155,1.0,0.0009398101893999745,0.009119571929830744,0.3599385196237677,1.0,50352.0,1.12,2.0,0.4533333333333333,0.25583168460165034,9.0,0.0017437914814523831,0.02774694783573807,1.0,0.0
Strong Agreement,0.003285605696290896,0.009645259099359895,1.3699870633893922,0.0045012372993170225,1.0,0.0007876112084840148,0.0014491591793442402,0.3331879336182357,1.0,1065.0,2.0,2.0,0.0,0.20743109562295967,2.0,0.0004156792608411057,0.0033296337402885685,1.0,0.0
Neutral,0.006335417216077439,0.03329049324332755,0.7653673163418291,0.004848921272575012,0.0,0.0005758567610338526,0.003114150576888686,0.3361070103045947,1.0,3597.0,0.3333333333333333,2.0,0.06666666666666668,0.1325751876643926,3.0,0.002446245848438255,0.006659267480577137,0.0,0.0
Strong Disagreement,0.006335417216077439,0.03329049324332755,0.7653673163418291,0.004848921272575012,0.0,0.0005758567610338526,0.003114150576888686,0.3361070103045947,1.0,3597.0,0.3333333333333333,2.0,0.06666666666666668,0.1325751876643926,3.0,0.002446245848438255,0.006659267480577137,0.0,0.0
Strong Agreement,0.015990568232939824,0.058308273960295975,1.1029317355018189,0.017636505172816574,1.0,0.001074940706949891,0.005104211723477524,0.35315518006450003,1.0,18040.0,1.1333333333333333,2.0,0.4571428571428571,0.2484501933499489,6.0,0.0011735978729120336,0.016648168701442843,1.0,0.0
Strong Disagreement,0.0017808665435986536,0.01236539685312504,0.5792129162462161,0.001031500904163095,3.0,0.0,0.0012438983350966974,0.3285436418778553,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Agreement,0.002525479732559763,0.010593564004342238,0.9587750294464076,0.002421366904951292,2.0,0.002595939149850796,0.0012201127437032053,0.3754489819473631,1.0,2488.0,0.9,0.0,0.3555555555555556,0.25546145061525144,4.0,0.0009222777221105233,0.011098779134295227,1.0,0.0
Strong Agreement,0.015807517490653553,0.06953820046666584,0.9142293199354028,0.014451695965347185,1.0,0.001225523902515053,0.008063315482393817,0.3901605098870317,1.0,51330.0,0.84375,2.0,0.2782258064516129,0.26929651010700034,7.0,0.002286959702854409,0.03551609322974473,1.0,0.0
Strong Agreement,0.0045235251229387395,0.021224561097039043,0.8571428571428571,0.003877307248233205,1.0,0.002718885269543941,0.001930156694190413,0.37465796010373215,1.0,6523.0,1.625,2.0,0.5714285714285714,0.2521769462501982,5.0,0.0007305129133946978,0.00887902330743618,1.0,0.0
Neutral,0.01073173758590199,0.06190185044233432,0.6972384599879057,0.007482580187388628,1.0,0.0015428006388622144,0.005317401098189564,0.3927165375307653,1.0,28100.0,0.9615384615384616,2.0,0.36,0.270742120207268,8.0,0.001996829153958088,0.028856825749167588,1.0,0.0
Strong Agreement,0.03263267300622062,0.060267272250851614,2.1776397515527948,0.07106220593776988,3.0,0.0002051344679157308,0.0125217924469295,0.3862977133388178,1.0,20721.0,0.53125,0.0,0.2459677419354839,0.2682733470746789,7.0,0.002460636997282181,0.03551609322974473,1.0,0.0
